"game_id","season","team","opponent","spread_line","coach","roof","ats_win","location","epa","pass_yds_per_attempt","rush_yds_per_attempt","int","fumbles_lost","penalty_yards","def_epa","def_pass_yds_per_attempt","def_rush_yds_per_attempt","def_int","forced_fumbles","def_penlty_yards"
"2017_05_BUF_CIN",2017,"BUF","CIN",3,"Sean McDermott","outdoors","lose","away",-0.142506408116117,8.3,3.41666666666667,1,0,15,-0.0477703869595117,14.9090909090909,3,2,1,35
"2017_05_NYJ_CLE",2017,"NYJ","CLE",-1.5,"Todd Bowles","outdoors","win","away",-0.118535067554496,8.43478260869565,2.46666666666667,1,0,0,-0.0669478797243379,11.7083333333333,4.24242424242424,2,1,15
"2017_05_CAR_DET",2017,"CAR","DET",2,"Ron Rivera","dome","win","away",0.114529418698201,13.6538461538462,1.36,0,0,15,-0.184206067439144,9.95652173913044,3.33333333333333,0,1,10
"2017_05_SF_IND",2017,"SF","IND",-1,"Kyle Shanahan","closed","lose","away",0.0919361615197765,12.1724137931034,3,0,0,20,0.0186628410981403,14.2727272727273,4.87878787878788,1,0,23
"2017_05_TEN_MIA",2017,"TEN","MIA",0,"Mike Mularkey","outdoors","lose","away",-0.402674659542342,6.71428571428571,3.45,0,2,6,-0.377362791439267,7.66666666666667,3.36666666666667,1,1,0
"2017_05_LAC_NYG",2017,"LAC","NYG",3,"Anthony Lynn","outdoors","win","away",0.0621754676305442,12.2857142857143,4.7037037037037,1,0,46,-0.0852653068725312,10.7142857142857,6.08,1,1,10
"2017_05_ARI_PHI",2017,"ARI","PHI",6,"Bruce Arians","outdoors","lose","away",-0.113833585408443,10.3928571428571,2.21428571428571,0,1,40,0.181168660545178,14.4761904761905,4,1,0,10
"2017_05_JAX_PIT",2017,"JAX","PIT",7.5,"Doug Marrone","outdoors","win","away",0.0921159511288154,11.875,6.24324324324324,1,0,0,-0.294075669692509,9.45454545454546,3.5,5,0,15
"2017_05_SEA_LA",2017,"SEA","LA",2,"Pete Carroll","outdoors","win","away",-0.250175901729606,8.25,2.625,2,0,15,-0.217497025899804,13.0909090909091,4.54545454545455,2,2,0
"2017_05_BAL_OAK",2017,"BAL","OAK",3,"John Harbaugh","outdoors","win","away",0.199645938410859,11.6842105263158,4.08333333333333,0,0,0,-0.169762501562107,12.2307692307692,4.32,0,1,0
"2017_05_GB_DAL",2017,"GB","DAL",2.5,"Mike McCarthy","closed","win","away",0.334970302517454,11.6315789473684,6.4,0,0,30,0.140801736434498,10.04,4.65714285714286,1,1,25
"2017_05_KC_HOU",2017,"KC","HOU",-2,"Andy Reid","closed","win","away",0.272676867677542,11.1724137931034,3.62857142857143,0,0,30,0.20011340295179,16.3125,6.26086956521739,0,1,0
"2017_05_MIN_CHI",2017,"MIN","CHI",-3.5,"Mike Zimmer","outdoors","lose","away",-0.0282570346955611,8,5.12903225806452,0,0,20,-0.109570579782275,12.7692307692308,3.96551724137931,1,1,20
"2017_06_PHI_CAR",2017,"PHI","CAR",3,"Doug Pederson","outdoors","win","away",-0.00491254124404542,13.875,4.12,0,1,25,-0.206165666934865,8.53571428571429,3.2,3,0,0
"2017_06_MIA_ATL",2017,"MIA","ATL",14,"Adam Gase","closed","win","away",0.00271490950995736,7.94736842105263,4.63333333333333,1,0,30,0.0106756101714675,10.3333333333333,5.26315789473684,1,0,10
"2017_06_CHI_BAL",2017,"CHI","BAL",5.5,"John Fox","outdoors","win","away",-0.127462492703643,14.8888888888889,4.37735849056604,0,2,15,-0.412430120673558,7.5,4.80769230769231,2,1,14
"2017_06_CLE_HOU",2017,"CLE","HOU",7.5,"Hue Jackson","closed","lose","away",-0.332357587257041,7,6.09090909090909,3,0,26,-0.109753308642061,13.2352941176471,3.875,1,0,0
"2017_06_GB_MIN",2017,"GB","MIN",-3,"Mike McCarthy","dome","lose","away",-0.374054250223801,8.75,3,3,0,15,-0.211213023155505,9.95833333333333,3.64516129032258,1,1,0
"2017_06_DET_NO",2017,"DET","NO",6,"Jim Caldwell","dome","lose","away",-0.402555964678535,12.48,3.47368421052632,3,2,15,-0.153271559900715,9.3,5.21621621621622,2,1,10
"2017_06_NE_NYJ",2017,"NE","NYJ",-9,"Bill Belichick","outdoors","lose","away",0.169231583086203,12.85,4.95833333333333,1,1,20,0.0179238408610124,11.4193548387097,3.26086956521739,2,1,10
"2017_06_SF_WAS",2017,"SF","WAS",12,"Kyle Shanahan","outdoors","win","away",0.0507556829204583,12.1304347826087,4.25,1,0,3,-0.00246273163435008,13.2,2.96875,1,1,15
"2017_06_TB_ARI",2017,"TB","ARI",-2.5,"Dirk Koetter","closed","lose","away",0.0750465682670988,13,3.5,2,0,6,0.0309259474070945,15.7222222222222,5.29032258064516,1,1,10
"2017_06_LA_JAX",2017,"LA","JAX",1,"Sean McVay","outdoors","win","away",-0.166891687865421,11.2727272727273,4.8,0,1,0,-0.0594375573698439,10.4782608695652,6.5,1,0,30
"2017_06_PIT_KC",2017,"PIT","KC",3.5,"Mike Tomlin","outdoors","win","away",0.180885925538958,14.8235294117647,5.6,1,0,35,-0.139348538651396,12.9473684210526,1.86666666666667,0,0,22
"2017_06_LAC_OAK",2017,"LAC","OAK",3,"Anthony Lynn","outdoors","win","away",0.0291395603116184,10.72,3.23076923076923,0,1,0,-0.121460661056703,8.14285714285714,4.95454545454545,2,0,10
"2017_06_NYG_DEN",2017,"NYG","DEN",14,"Ben McAdoo","outdoors","win","away",-0.0531959207892999,11.6363636363636,4.625,0,0,0,-0.27167772063439,12.7096774193548,2.9375,2,1,0
"2017_06_IND_TEN",2017,"IND","TEN",7,"Chuck Pagano","outdoors","lose","away",-0.0990193530965265,10.0952380952381,4.47368421052632,0,1,26,0.112871233688972,13.304347826087,5.12121212121212,1,0,30
"2017_07_KC_OAK",2017,"KC","OAK",-3,"Andy Reid","outdoors","lose","away",0.340919790811862,13.68,4.08695652173913,0,0,15,0.246792785041665,14.3793103448276,4.19047619047619,0,0,15
"2017_07_TB_BUF",2017,"TB","BUF",3,"Dirk Koetter","outdoors","push","away",0.142236093406594,12,2.76,1,2,15,0.157832605593833,13.4,5.24242424242424,0,1,15
"2017_07_CAR_CHI",2017,"CAR","CHI",-2.5,"Ron Rivera","outdoors","lose","away",-0.432328399409281,10.047619047619,3.6,2,1,0,-0.335932736344313,26.75,3.17391304347826,0,0,0
"2017_07_TEN_CLE",2017,"TEN","CLE",-5.5,"Mike Mularkey","outdoors","lose","away",-0.20102369476235,9.66666666666667,2.5,0,1,0,-0.276850943333667,10.6818181818182,2.68,3,0,10
"2017_07_NO_GB",2017,"NO","GB",-3.5,"Sean Payton","outdoors","win","away",0.248716908298932,12.2592592592593,4.96969696969697,2,0,14,0.0510518195842563,7.25,7.54166666666667,1,0,30
"2017_07_JAX_IND",2017,"JAX","IND",-3,"Doug Marrone","closed","win","away",0.240236975547415,18.3333333333333,5.25,0,2,20,-0.300682380421039,9.09090909090909,4.8,0,0,15
"2017_07_ARI_LA",2017,"ARI","LA",3,"Bruce Arians","outdoors","lose","away",-0.383558127588211,12.5333333333333,2.08333333333333,2,0,0,0.189278595719273,10.6818181818182,5.07692307692308,1,0,15
"2017_07_NYJ_MIA",2017,"NYJ","MIA",3,"Todd Bowles","outdoors","push","away",0.0428009893609366,12.2941176470588,4.42857142857143,1,1,33,-0.0508673894221076,13.04,2.12,2,0,25
"2017_07_BAL_MIN",2017,"BAL","MIN",5,"John Harbaugh","dome","lose","away",-0.163998847346395,6.88888888888889,3.2,0,0,18,-0.0484204951233172,9.4,5.12121212121212,1,0,0
"2017_07_DAL_SF",2017,"DAL","SF",-6.5,"Jason Garrett","outdoors","win","away",0.34457429387902,13.8823529411765,6.35714285714286,0,0,10,-0.218540843792121,10.6818181818182,4.68181818181818,0,2,5
"2017_07_DEN_LAC",2017,"DEN","LAC",-1,"Vance Joseph","outdoors","lose","away",-0.369251960839176,8.28,3.63157894736842,1,2,0,-0.130067367631603,12.2,3.07692307692308,0,0,36
"2017_07_SEA_NYG",2017,"SEA","NYG",-4,"Pete Carroll","outdoors","win","away",0.0306928896568618,12.3703703703704,3.5,0,1,26,-0.329812362289197,7.05263157894737,2.70588235294118,0,1,25
"2017_07_CIN_PIT",2017,"CIN","PIT",4,"Marvin Lewis","outdoors","lose","away",-0.198433500094106,8.23529411764706,4.5,2,0,5,0.0433866079829621,17.8666666666667,3.875,0,0,0
"2017_07_ATL_NE",2017,"ATL","NE",3,"Dan Quinn","outdoors","lose","away",0.0589449530896098,10.1304347826087,5.45454545454545,0,0,0,0.233392973323026,11.8571428571429,5,0,0,10
"2017_07_WAS_PHI",2017,"WAS","PHI",5,"Jay Gruden","outdoors","lose","away",0.0318488405085075,10.1,4.47058823529412,1,0,0,0.202890280633698,15.7647058823529,4,1,0,44
"2017_08_MIA_BAL",2017,"MIA","BAL",3,"Adam Gase","outdoors","lose","away",-0.541488357875538,7.04,2.36842105263158,2,0,15,0.0530300997501064,9.30769230769231,4.78378378378378,0,0,21
"2017_08_IND_CIN",2017,"IND","CIN",11,"Chuck Pagano","outdoors","win","away",-0.0508708536513827,9.32,4.10714285714286,1,0,0,-0.00898540731097057,14.2941176470588,3.15789473684211,0,1,0
"2017_08_LAC_NE",2017,"LAC","NE",6.5,"Anthony Lynn","outdoors","lose","away",0.146379895215453,12.4705882352941,7.47619047619048,1,0,0,0.0669930790393188,10.40625,3.03125,0,0,25
"2017_08_CHI_NO",2017,"CHI","NO",7.5,"John Fox","dome","lose","away",-0.133580826360023,11.7142857142857,5.06451612903226,1,0,22,-0.0771133755439741,13,3.85185185185185,0,2,10
"2017_08_ATL_NYJ",2017,"ATL","NYJ",-6.5,"Dan Quinn","outdoors","lose","away",-0.0401269258273799,14.1111111111111,4.375,0,2,10,-0.0493125562275225,9.88461538461539,1.95454545454545,0,0,15
"2017_08_SF_PHI",2017,"SF","PHI",13,"Kyle Shanahan","outdoors","lose","away",-0.359743315980002,9.82352941176471,3.91666666666667,2,0,0,-0.0576467848569803,11.7222222222222,3.93103448275862,1,0,15
"2017_08_CAR_TB",2017,"CAR","TB",1.5,"Ron Rivera","outdoors","win","away",-0.0826161766028889,8.55555555555556,3.51724137931034,1,0,0,-0.267103615505795,10,3.86363636363636,2,1,15
"2017_08_HOU_SEA",2017,"HOU","SEA",6,"Bill O'Brien","outdoors","win","away",0.175332289101423,21.1578947368421,4.17647058823529,3,0,38,0.127444895936615,17.3846153846154,1.84210526315789,1,0,15
"2017_08_DAL_WAS",2017,"DAL","WAS",-3,"Jason Garrett","outdoors","win","away",0.0395177088546026,10.2142857142857,4.33333333333333,0,1,25,-0.168910118498554,10.1153846153846,3.26666666666667,1,1,15
"2017_08_PIT_DET",2017,"PIT","DET",-3,"Mike Tomlin","dome","win","away",0.0205808511965928,18.6470588235294,2.96153846153846,1,1,0,-0.0796297320437558,15.6666666666667,3.22727272727273,0,1,15
"2017_08_MIN_CLE",2017,"MIN","CLE",-11,"Mike Zimmer","outdoors","win","away",0.00321501651250516,10.6666666666667,2.58823529411765,1,0,15,-0.165189354609543,9.94444444444444,5.22727272727273,0,1,20
"2017_08_DEN_KC",2017,"DEN","KC",7,"Vance Joseph","outdoors","lose","away",-0.219329143340939,10.4210526315789,5.70967741935484,3,1,25,-0.294250344862922,14.4285714285714,3.2,1,1,0
"2017_09_BUF_NYJ",2017,"BUF","NYJ",-3,"Sean McDermott","outdoors","lose","away",-0.226381073869508,9.82758620689655,2.86363636363636,0,3,0,0.173541588566991,10,5.18421052631579,0,0,45
"2017_09_ATL_CAR",2017,"ATL","CAR",-3,"Dan Quinn","outdoors","lose","away",-0.128036052944203,13.0416666666667,3.17647058823529,1,0,20,-0.101146281229727,10.5384615384615,5.28947368421053,0,2,15
"2017_09_IND_HOU",2017,"IND","HOU",6,"Chuck Pagano","closed","win","away",-0.0148201907943626,15.4,3.44444444444444,0,1,0,-0.142541012126207,11.5263157894737,4.47619047619048,0,1,15
"2017_09_CIN_JAX",2017,"CIN","JAX",6,"Marvin Lewis","outdoors","lose","away",-0.149434185568576,13.6,2.06666666666667,0,0,30,0.107447132839613,10.7916666666667,3.84615384615385,0,1,20
"2017_09_TB_NO",2017,"TB","NO",7,"Dirk Koetter","dome","lose","away",-0.250256389693101,9,3.48,0,1,30,0.173125958433343,11.9545454545455,5.3448275862069,0,1,0
"2017_09_LA_NYG",2017,"LA","NYG",-5.5,"Sean McVay","outdoors","win","away",0.409761159784547,22.2142857142857,4.28947368421053,0,0,30,-0.092333827684088,11,4.48,1,2,0
"2017_09_DEN_PHI",2017,"DEN","PHI",7,"Vance Joseph","outdoors","lose","away",-0.235062995671699,10.9473684210526,1.84210526315789,2,0,15,0.174925073035544,14.625,5.5,0,1,10
"2017_09_BAL_TEN",2017,"BAL","TEN",3,"John Harbaugh","outdoors","push","away",-0.0242466774882197,7.91428571428571,3.31818181818182,2,0,28,-0.0433264879302022,11.4736842105263,3.78947368421053,1,0,31
"2017_09_WAS_SEA",2017,"WAS","SEA",8,"Jay Gruden","outdoors","win","away",-0.183667453379699,11.7619047619048,2.21739130434783,0,1,24,-0.0313584339238945,12.375,5.28571428571429,2,0,30
"2017_09_ARI_SF",2017,"ARI","SF",-2.5,"Bruce Arians","outdoors","win","away",-0.0912564751960287,13.4,4.25,1,1,0,-0.312166920730662,12.25,3.70588235294118,1,1,25
"2017_09_KC_DAL",2017,"KC","DAL",2,"Andy Reid","closed","lose","away",0.0404089569954444,10.52,3.57894736842105,1,0,15,0.205752092243459,11.8571428571429,4.2258064516129,0,0,0
"2017_09_DET_GB",2017,"DET","GB",-2.5,"Jim Caldwell","outdoors","win","away",0.255605587365372,13.8846153846154,1.93939393939394,0,1,15,-0.0540453055070199,9.42307692307692,4.58823529411765,0,0,0
"2017_10_SEA_ARI",2017,"SEA","ARI",-6,"Pete Carroll","open","push","away",-0.0211603700743896,10.8181818181818,3.45454545454545,0,0,30,-0.223598556642838,11.375,1.41666666666667,0,1,0
"2017_10_NO_BUF",2017,"NO","BUF",-2,"Sean Payton","outdoors","win","away",0.432690233933585,10.2222222222222,6.84090909090909,0,1,15,-0.291569527478988,8.4375,4.6,1,0,15
"2017_10_GB_CHI",2017,"GB","CHI",4.5,"Mike McCarthy","outdoors","win","away",0.127365026143731,11.7777777777778,4.47222222222222,0,0,5,-0.138376235792534,14.1428571428571,3.23529411764706,0,1,0
"2017_10_CLE_DET",2017,"CLE","DET",10.5,"Hue Jackson","dome","lose","away",-0.0974901494510059,10.7727272727273,6.09090909090909,1,1,40,0.0953040880008144,14.6470588235294,6.23529411764706,1,0,0
"2017_10_PIT_IND",2017,"PIT","IND",-10.5,"Mike Tomlin","closed","lose","away",0.0261363853724286,12.4210526315789,2.93333333333333,1,0,15,-0.133661869390487,15.8571428571429,2.57142857142857,1,0,10
"2017_10_LAC_JAX",2017,"LAC","JAX",5,"Anthony Lynn","outdoors","win","away",-0.136914754090504,11.1904761904762,3.03448275862069,1,1,30,-0.11930643426103,9.75,5,2,0,30
"2017_10_NYJ_TB",2017,"NYJ","TB",1,"Todd Bowles","outdoors","lose","away",-0.198020351596898,11.3913043478261,2.94736842105263,1,1,15,-0.15059345048492,11,3.03333333333333,1,0,15
"2017_10_CIN_TEN",2017,"CIN","TEN",4.5,"Marvin Lewis","outdoors","win","away",-0.186925339211011,13.25,3.78571428571429,0,2,35,-0.0922345908758604,10.56,5,1,1,39
"2017_10_MIN_WAS",2017,"MIN","WAS",-1,"Mike Zimmer","outdoors","win","away",0.260877091602552,14.4761904761905,3.58620689655172,2,0,15,0.0265969185235339,12.5769230769231,3.15384615384615,1,0,0
"2017_10_HOU_LA",2017,"HOU","LA",12,"Bill O'Brien","outdoors","lose","away",-0.349766462869067,12.2777777777778,3.75,2,2,25,0.0963746613993785,13.8846153846154,4.86363636363636,0,0,10
"2017_10_DAL_ATL",2017,"DAL","ATL",3.5,"Jason Garrett","closed","lose","away",-0.182067447986419,8.8,5.09523809523809,0,2,0,0.0585042296787364,9.77272727272727,3.88235294117647,1,0,35
"2017_10_NYG_SF",2017,"NYG","SF",-3,"Ben McAdoo","outdoors","lose","away",0.144819797700307,9.75,4.95652173913043,0,1,0,0.297977341177338,15.1578947368421,6.3,1,1,15
"2017_10_NE_DEN",2017,"NE","DEN",-7,"Bill Belichick","outdoors","win","away",0.161685887743431,10.8214285714286,3.41379310344828,0,0,0,-0.0130841784673732,12.2777777777778,4.40740740740741,1,0,0
"2017_10_MIA_CAR",2017,"MIA","CAR",8,"Adam Gase","outdoors","lose","away",0.0754448140868126,9.68181818181818,6.3125,1,0,17,0.478510148725648,12.0952380952381,8.70588235294118,0,0,0
"2017_11_TEN_PIT",2017,"TEN","PIT",7,"Mike Mularkey","outdoors","lose","away",-0.165014448086547,13.9090909090909,3.11111111111111,4,0,0,0.157743039808058,9.96666666666667,3.77777777777778,0,0,0
"2017_11_DET_CHI",2017,"DET","CHI",-3,"Jim Caldwell","outdoors","push","away",0.114007271138294,14.2380952380952,2.8695652173913,0,1,0,0.100572430777424,9.94444444444444,7.4,0,1,30
"2017_11_JAX_CLE",2017,"JAX","CLE",-7.5,"Doug Marrone","outdoors","win","away",-0.202358252732222,9.05882352941176,3.25581395348837,0,1,10,-0.628666316309978,11.1875,3,2,2,0
"2017_11_BAL_GB",2017,"BAL","GB",-2.5,"John Harbaugh","outdoors","win","away",-0.182180768092366,8.31818181818182,2.36,1,0,28,-0.564707687251885,11.3809523809524,3,3,2,10
"2017_11_ARI_HOU",2017,"ARI","HOU",2.5,"Bruce Arians","closed","lose","away",-0.179362052831156,11.6818181818182,2.66666666666667,2,0,0,0.00194377822714464,10.4545454545455,3.94117647058824,1,1,0
"2017_11_TB_MIA",2017,"TB","MIA",-1,"Dirk Koetter","outdoors","win","away",0.010126388250463,12.5,2.20833333333333,0,0,5,-0.0633833576572013,15.8695652173913,4.36842105263158,3,1,45
"2017_11_LA_MIN",2017,"LA","MIN",1,"Sean McVay","dome","lose","away",-0.156575076663608,9.78260869565217,2.875,0,1,0,0.185971818550819,10.3703703703704,5.05882352941176,0,0,20
"2017_11_WAS_NO",2017,"WAS","NO",9.5,"Jay Gruden","dome","win","away",0.28202559566903,14.6363636363636,4.72727272727273,0,0,39,0.225721404656063,13.2758620689655,6.95652173913043,1,0,0
"2017_11_KC_NYG",2017,"KC","NYG",-10,"Andy Reid","outdoors","lose","away",-0.151060986274973,8.51851851851852,4.62068965517241,3,0,25,-0.0852835414831786,10.7894736842105,3.70967741935484,1,0,25
"2017_11_BUF_LAC",2017,"BUF","LAC",7,"Sean McDermott","outdoors","lose","away",-0.207175474074165,10.6666666666667,7.86363636363636,5,1,10,0.229572032783163,11.36,4.65625,0,0,0
"2017_11_CIN_DEN",2017,"CIN","DEN",2.5,"Marvin Lewis","outdoors","win","away",-0.069705931822468,10.2666666666667,2.125,0,0,4,-0.183644222636264,11.0434782608696,3.29411764705882,1,1,10
"2017_11_NE_OAK",2017,"NE","OAK",-7,"Bill Belichick","outdoors","win","away",0.325624150488469,11.3333333333333,4.45,0,0,15,-0.00863750106974233,8.46428571428571,5.19047619047619,1,1,15
"2017_11_PHI_DAL",2017,"PHI","DAL",-6,"Doug Pederson","closed","win","away",0.281687363185755,12,7.26666666666667,0,0,0,-0.479706159647813,8.05555555555556,4.34615384615385,3,1,15
"2017_11_ATL_SEA",2017,"ATL","SEA",1,"Dan Quinn","outdoors","win","away",0.159116695983505,10.2631578947368,3.25,0,0,20,0.0392818289934147,9.40740740740741,5.91304347826087,1,1,25
"2017_12_MIN_DET",2017,"MIN","DET",-2.5,"Mike Zimmer","dome","win","away",0.186864797672156,13.4285714285714,3.68421052631579,0,0,38,-0.182710033426614,12.5,3.53333333333333,1,1,0
"2017_12_LAC_DAL",2017,"LAC","DAL",-1,"Anthony Lynn","closed","win","away",0.400270422512347,16.0740740740741,2.96551724137931,0,0,13,-0.27231595286197,8.95,3.95,2,0,0
"2017_12_NYG_WAS",2017,"NYG","WAS",7,"Ben McAdoo","outdoors","lose","away",-0.365561616164196,8.69230769230769,3.69565217391304,1,0,7,-0.194722616401469,12.7368421052632,4.31034482758621,1,0,0
"2017_12_TB_ATL",2017,"TB","ATL",10.5,"Dirk Koetter","closed","lose","away",0.0561836618251174,10.4814814814815,4.08695652173913,0,0,0,0.277176436563474,13.6296296296296,5.28571428571429,0,1,20
"2017_12_CLE_CIN",2017,"CLE","CIN",7.5,"Hue Jackson","outdoors","lose","away",0.142395675935632,14.8888888888889,5.45161290322581,0,0,30,0.157902693848579,11.8888888888889,5.5,0,0,0
"2017_12_TEN_IND",2017,"TEN","IND",-3,"Mike Mularkey","open","win","away",-0.0443320421541334,10.8235294117647,3.61538461538462,2,0,15,-0.194044158007445,11.5294117647059,3.70833333333333,0,1,10
"2017_12_BUF_KC",2017,"BUF","KC",8.5,"Sean McDermott","outdoors","win","away",-0.0914950135738725,9.63157894736842,3.02857142857143,0,0,27,-0.310698202094883,8.65217391304348,3.11111111111111,1,0,15
"2017_12_MIA_NE",2017,"MIA","NE",17,"Adam Gase","outdoors","lose","away",-0.259834446915562,9.34782608695652,3.52631578947368,2,1,10,0.092493405973997,12.6111111111111,5.88235294117647,1,1,12
"2017_12_CAR_NYJ",2017,"CAR","NYJ",-5.5,"Ron Rivera","outdoors","win","away",-0.00655800082404139,15.2727272727273,4.39393939393939,0,0,15,-0.101532976427726,16.1578947368421,4.19230769230769,0,1,25
"2017_12_CHI_PHI",2017,"CHI","PHI",14,"John Fox","outdoors","lose","away",-0.447184654905735,8.64705882352941,0.538461538461538,2,1,0,0.103675740545981,9.53846153846154,5.96666666666667,0,2,0
"2017_12_SEA_SF",2017,"SEA","SF",-7,"Pete Carroll","outdoors","win","away",0.023438455143906,11.4,3.13793103448276,1,0,0,-0.233899040352606,9.125,3.5,1,0,21
"2017_12_JAX_ARI",2017,"JAX","ARI",-6.5,"Doug Marrone","closed","lose","away",-0.243221220083545,8.42105263157895,4.13636363636364,1,1,0,-0.1388157499549,10.9545454545455,3.63333333333333,1,1,15
"2017_12_NO_LA",2017,"NO","LA",2.5,"Sean Payton","outdoors","lose","away",0.06481552379336,11.1818181818182,7.23529411764706,0,0,0,0.0641806405164064,12.6428571428571,4.13636363636364,1,0,31
"2017_12_DEN_OAK",2017,"DEN","OAK",3.5,"Vance Joseph","outdoors","lose","away",-0.148313252747533,9.5,3.29411764705882,1,0,0,0.0204780823734263,14.0555555555556,3.14705882352941,0,1,43
"2017_12_GB_PIT",2017,"GB","PIT",14,"Mike McCarthy","outdoors","win","away",0.189708835001049,14.4117647058824,3.33333333333333,0,0,0,0.148350279804085,10.6363636363636,5.04166666666667,2,1,0
"2017_12_HOU_BAL",2017,"HOU","BAL",7.5,"Bill O'Brien","outdoors","win","away",-0.136419816381173,11.4545454545455,2.64,2,1,24,-0.0455317913912596,7.76190476190476,4.86206896551724,0,0,0
"2017_13_WAS_DAL",2017,"WAS","DAL",-1.5,"Jay Gruden","closed","lose","away",-0.14905642112135,9.65384615384615,2.94736842105263,2,1,26,0.021766452374236,9.27272727272727,4.33333333333333,0,0,0
"2017_13_MIN_ATL",2017,"MIN","ATL",2,"Mike Zimmer","closed","win","away",0.0736190473864553,9.08,3.85714285714286,0,0,5,-0.086723070227529,10.8125,4.63636363636364,0,0,25
"2017_13_DET_BAL",2017,"DET","BAL",2.5,"Jim Caldwell","outdoors","lose","away",-0.088209226217979,11.7037037037037,3.25,2,1,0,0.117874313701323,11.695652173913,3.92307692307692,0,0,10
"2017_13_NE_BUF",2017,"NE","BUF",-7.5,"Bill Belichick","outdoors","win","away",0.263307166471738,12.2857142857143,5.84848484848485,1,0,25,-0.278569018982538,7.66666666666667,7.03846153846154,1,0,10
"2017_13_SF_CHI",2017,"SF","CHI",2.5,"Kyle Shanahan","outdoors","win","away",0.109958788879427,11.2692307692308,3.36363636363636,1,0,18,-0.149908327127277,8.5,3.26315789473684,0,0,10
"2017_13_TB_GB",2017,"TB","GB",3,"Dirk Koetter","outdoors","lose","away",0.0119286560078241,12.8571428571429,4.71428571428571,0,1,5,0.0527865448758845,6.46153846153846,7.14285714285714,1,0,24
"2017_13_IND_JAX",2017,"IND","JAX",10,"Chuck Pagano","outdoors","lose","away",-0.0744275536041271,8.28571428571429,5.42307692307692,2,0,15,0.276975074471999,12.5185185185185,3.55555555555556,0,0,15
"2017_13_DEN_MIA",2017,"DEN","MIA",-1,"Vance Joseph","outdoors","lose","away",-0.439918742380802,10.5263157894737,4.47826086956522,3,0,15,-0.270517406120437,13.0555555555556,4.83333333333333,2,1,15
"2017_13_KC_NYJ",2017,"KC","NYJ",-3.5,"Andy Reid","outdoors","lose","away",0.46781940525762,19.2631578947368,10.1818181818182,0,0,0,0.223785703576392,12.7307692307692,3.38297872340426,0,0,15
"2017_13_HOU_TEN",2017,"HOU","TEN",7,"Bill O'Brien","outdoors","lose","away",0.072646592816225,11.7741935483871,2.57142857142857,1,0,10,0.228303004530723,10,7.92,0,0,20
"2017_13_CLE_LAC",2017,"CLE","LAC",13.5,"Hue Jackson","outdoors","win","away",-0.123866973903109,14.3333333333333,4.04545454545455,1,1,10,0.16848544941469,11.0967741935484,4.17391304347826,0,0,0
"2017_13_LA_ARI",2017,"LA","ARI",-7.5,"Sean McVay","closed","win","away",-0.0298444713373739,10.4761904761905,3.75,1,0,0,-0.240175040994636,12.2777777777778,5.1304347826087,2,0,0
"2017_13_CAR_NO",2017,"CAR","NO",5.5,"Ron Rivera","dome","lose","away",-0.076066532284285,10.7647058823529,4.8695652173913,0,0,6,0.119349692929925,10.76,6.08,0,1,26
"2017_13_NYG_OAK",2017,"NYG","OAK",10,"Ben McAdoo","outdoors","win","away",-0.189993563145765,10.0952380952381,2.70833333333333,0,2,0,-0.0251431660576255,13.0454545454545,4.28571428571429,0,1,0
"2017_13_PHI_SEA",2017,"PHI","SEA",-3.5,"Doug Pederson","outdoors","lose","away",-0.0459348955552255,12,3.76923076923077,1,1,30,0.124844481812867,11.35,3.54166666666667,0,0,16
"2017_13_PIT_CIN",2017,"PIT","CIN",-4.5,"Mike Tomlin","outdoors","lose","away",0.0941123076023012,12.0833333333333,4.18181818181818,1,0,60,0.177773964702245,11.1428571428571,5.90909090909091,0,0,0
"2017_14_NO_ATL",2017,"NO","ATL",2.5,"Sean Payton","closed","lose","away",0.0252609868452171,10.4230769230769,3.33333333333333,1,0,0,-0.0473247003132226,14.7333333333333,3.82857142857143,3,0,35
"2017_14_IND_BUF",2017,"IND","BUF",3.5,"Chuck Pagano","outdoors","lose","away",-0.156181464040313,6.27272727272727,3.64444444444444,0,0,10,-0.12969223168195,13.1428571428571,4.56,1,1,0
"2017_14_MIN_CAR",2017,"MIN","CAR",-2.5,"Mike Zimmer","outdoors","lose","away",-0.124560077227386,10.3703703703704,4.76190476190476,2,1,0,0.0895134115892685,10.5384615384615,6.6969696969697,1,0,30
"2017_14_CHI_CIN",2017,"CHI","CIN",6,"John Fox","outdoors","win","away",0.272778717718169,10.84,6.10526315789474,0,0,15,-0.309109602441994,10.4444444444444,5.38461538461539,1,1,15
"2017_14_GB_CLE",2017,"GB","CLE",-2.5,"Mike McCarthy","outdoors","win","away",0.189431617472621,7.57142857142857,3.30769230769231,0,0,15,0.139256781840231,10.7,5.26923076923077,2,0,10
"2017_14_SF_HOU",2017,"SF","HOU",1,"Kyle Shanahan","closed","win","away",0.045634350847079,16.7,3.78571428571429,1,0,40,-0.141500193376853,11.9,3.91304347826087,0,1,15
"2017_14_DAL_NYG",2017,"DAL","NYG",-4,"Jason Garrett","outdoors","win","away",0.345289704438545,16.6,4.46428571428571,0,0,0,-0.118881644140929,7.35483870967742,3.51724137931034,2,0,20
